ID,Title,Template,Date,Link,Categories
70663,Automotive business license materials,document,2019-03-01 13:24:52,www.phila.gov/documents/automotive-business-license-materials/,Department of Licenses and Inspections
70446,Historical Commission meeting schedule and submission requirements,document,2019-02-28 11:45:25,www.phila.gov/documents/historical-commission-meeting-schedule-and-submission-requirements/,Philadelphia Historical Commission
70338,"Historical Commission rules, regulations, and ordinance",document,2019-02-27 15:53:24,www.phila.gov/documents/historical-commission-rules-regulations-and-ordinance/,Philadelphia Historical Commission
69900,Paid sick leave resources,document,2019-02-25 10:54:15,www.phila.gov/documents/paid-sick-leave-information/,Department of Labor;Managing Director's Office
68983,2019 Wage Tax by industry,document,2019-02-14 13:41:08,www.phila.gov/documents/2019-wage-tax-by-industry/,Department of Revenue
68823,Philadelphia Register of Historic Places,document,2019-02-13 15:18:10,www.phila.gov/documents/philadelphia-register-of-historic-places/,Philadelphia Historical Commission
68743,Historic plaque request form,document,2019-02-13 13:05:32,www.phila.gov/documents/historic-plaque-request-form/,Philadelphia Historical Commission
68682,Nomination forms for historic designation,document,2019-02-12 14:47:20,www.phila.gov/documents/nomination-forms-for-historic-designation/,Philadelphia Historical Commission
68421,Pennsylvania Right to Know Law and disclosure of public documents,document,2019-02-08 09:44:58,www.phila.gov/documents/pennsylvania-right-to-know-law-and-disclosure-of-public-documents/,Department of Public Health
67807,SmartCityPHL Roadmap,document,2019-02-04 12:20:19,www.phila.gov/documents/smartcityphl-roadmap/,Office of Innovation and Technology;Office of the Chief Administrative Officer
67786,The Office of Black Male Engagement Spotlight Guide,document,2019-02-04 10:43:53,www.phila.gov/documents/the-office-of-black-male-engagement-spotlight-guide/,Mayor's Office of Black Male Engagement
67633,Mayor Kenney’s Comment on Proposed Change to Title IX,document,2019-01-30 16:47:30,www.phila.gov/documents/mayor-kenneys-comment-on-proposed-change-to-title-ix/,Office of LGBT Affairs;Office of the Mayor
67542,Resources for researchers,document,2019-01-30 10:00:09,www.phila.gov/documents/resources-for-researchers/,Department of Human Services
67511,Philadelphia Commission for Women annual report,document,2019-01-30 08:33:55,www.phila.gov/documents/philadelphia-commission-for-women-annual-report/,Mayor's Office of Engagement for Women
67473,Summary of the Consolidated Cash Reconciliation,document,2019-01-29 16:39:46,www.phila.gov/documents/summary-of-the-consolidated-cash-reconciliation/,City Treasurer’s Office
67464,"CTO's response to Horsey, Buckner & Heffler's final report",document,2019-01-29 16:31:55,www.phila.gov/documents/city-treasurers-office-response-to-hbhs-final-report/,City Treasurer’s Office
67452,City of Philadelphia – Treasurer’s Office Final Report,document,2019-01-29 16:15:25,www.phila.gov/documents/treasurers-office-final-report/,City Treasurer’s Office
66523,The Philadelphia Roadmap to Safer Communities,document,2019-01-17 10:44:42,www.phila.gov/documents/the-philadelphia-roadmap-to-safer-communities/,Office of Criminal Justice;Office of Policy and Strategic Initiatives for Criminal Justice and Public Safety;Office of the Mayor
66068,FY 2018 Water receivable reports,document,2019-01-11 10:52:57,www.phila.gov/documents/fy-2018-water-receivable-reports/,Department of Revenue
65594,FY 2019 Water receivable reports,document,2019-01-09 10:50:39,www.phila.gov/documents/fy-2019-water-receivable-reports/,Department of Revenue
65398,Responses to the City Council audit,document,2019-01-07 17:11:34,www.phila.gov/documents/management-response-to-2019-property-assessment-audit/,Office of Property Assessment
65022,Community Conversations Initiative reports,document,2019-01-07 14:29:12,www.phila.gov/documents/community-conversations-initiative-reports/,Mayor's Office of Black Male Engagement
65258,2018 Keystone Opportunity Zone forms,document,2019-01-04 16:38:53,www.phila.gov/documents/2018-keystone-opportunity-zone-forms/,Department of Revenue
64873,PHLpreK by the numbers 2019,document,2019-01-03 14:14:12,www.phila.gov/documents/phlprek-by-the-numbers-2019/,Mayor's Office of Education
64019,Sales Tax collections by sector,document,2018-12-20 11:31:06,www.phila.gov/documents/annual-sales-tax-collections-reports/,Department of Revenue
64007,2018 Business Income & Receipts Tax (BIRT) forms,document,2018-12-20 10:35:35,www.phila.gov/documents/2018-business-income-receipts-tax-birt-forms/,Department of Revenue
64005,2018 Net Profits Tax (NPT) forms,document,2018-12-20 10:32:54,www.phila.gov/documents/2018-net-profits-tax-forms/,Department of Revenue
63723,2018 School Income Tax forms,document,2018-12-18 09:01:49,www.phila.gov/documents/2018-school-income-tax-forms/,Department of Revenue
63241,Report on Community-Based Violence Prevention Programs,document,2018-12-17 11:17:03,www.phila.gov/documents/report-on-community-based-violence-prevention-programs/,Office of Criminal Justice;Office of the Mayor
63193,2018 Earnings Tax forms,document,2018-12-17 10:52:18,www.phila.gov/documents/2018-earnings-tax-forms/,Department of Revenue
62755,Liquor Tax reconciliation form,document,2018-12-13 08:30:46,www.phila.gov/documents/liquor-tax-reconciliation-form/,Department of Revenue
62742,2019 Business tax return for trade show vendors,document,2018-12-12 16:49:13,www.phila.gov/documents/2019-business-tax-return-for-trade-show-vendors/,Department of Revenue
62688,Zoning Board of Adjustment (ZBA) appeals materials,document,2018-12-12 13:41:43,www.phila.gov/documents/zoning-board-of-adjustment-appeal-materials/,Zoning Board of Adjustment
62633,Employment discrimination intake form,document,2018-12-11 16:29:38,www.phila.gov/documents/employment-discrimination-intake-form/,Philadelphia Commission on Human Relations
62580,Civil Service Commission appeal forms,document,2018-12-11 14:49:12,www.phila.gov/documents/civil-service-appeal-forms/,Office of Human Resources
62494,Public Charge Comment Submissions,document,2018-12-10 14:02:42,www.phila.gov/documents/public-charge-comment-submissions/,Managing Director's Office;Office of Immigrant Affairs
62459,2018 Wage Tax forms,document,2018-12-10 10:24:21,www.phila.gov/documents/2018-wage-tax-forms/,Department of Revenue
61770,Parking Tax form,document,2018-12-03 15:29:20,www.phila.gov/documents/parking-tax-form/,Department of Revenue
61754,Air Management Services permits and licenses,document,2018-12-03 14:45:28,www.phila.gov/documents/air-management-services-permits-and-licenses/,Department of Public Health
61725,"CTO response to Horsey, Buckner & Heffler’s preliminary recommendations",document,2018-12-03 11:28:36,www.phila.gov/documents/response-to-horsey-buckner-hefflers-reconciliation-recommendations/,City Treasurer’s Office
61645,Subsidy and Job Creation Reports,document,2018-11-30 12:43:16,www.phila.gov/documents/subsidy-and-job-creation-reports/,Department of Commerce
61522,Sites selected for Rebuild investment,document,2018-11-29 11:38:43,www.phila.gov/documents/sites-selected-for-rebuild-investment/,Managing Director's Office
60680,Graffiti abatement paint color guide,document,2018-11-20 16:21:48,www.phila.gov/documents/graffiti-abatement-paint-color-guide/,Community Life Improvement Program
60578,Philadelphia Maternal and Infant Community Action Network Summary Report,document,2018-11-20 12:35:32,www.phila.gov/documents/philadelphia-maternal-and-infant-community-action-network-summary-report/,Department of Public Health
59814,Philadelphia Childhood Lead Poisoning Prevention Advisory Group,document,2018-11-16 11:54:51,www.phila.gov/documents/philadelphia-childhood-lead-poisoning-prevention-advisory-group/,Department of Public Health
59162,The “Philadelphia Delivers” Proposal,document,2018-11-13 14:56:28,www.phila.gov/documents/the-philadelphia-delivers-proposal/,Department of Commerce;Office of the Mayor
59023,Water management planning to prevent Legionnaires' disease,document,2018-11-09 13:28:52,www.phila.gov/documents/water-management-planning-to-prevent-legionnaires-disease/,Department of Public Health
59014,Opioid Emergency Response Executive Order,document,2018-11-09 12:18:29,www.phila.gov/documents/opioid-emergency-response-executive-order/,Office of the Mayor
58998,Access to primary care in Philadelphia,document,2018-11-09 11:49:09,www.phila.gov/documents/access-to-primary-care-in-philadelphia/,Department of Public Health
58838,Applications and forms to install equipment that emits air pollution,document,2018-11-08 18:32:56,www.phila.gov/documents/apply-to-install-equipment-that-emits-or-controls-air-pollution/,Department of Public Health
58823,Lead and Healthy Homes resources for landlords,default_document,2018-11-08 14:18:03,www.phila.gov/documents/lead-and-healthy-homes-resources-for-landlords/,Department of Public Health
58810,Lead and Healthy Homes resources for tenants,document,2018-11-08 14:14:22,www.phila.gov/documents/lead-and-healthy-homes-resources-for-tenants/,Department of Public Health
58736,Applications and forms to operate equipment that emits air pollution,document,2018-11-08 11:02:25,www.phila.gov/documents/air-management-applications-and-forms/,Department of Public Health
58721,Guide to air pollution and asbestos abatement permits and licenses,document,2018-11-08 10:32:41,www.phila.gov/documents/guide-to-air-pollution-and-asbestos-abatement-permits-and-licenses/,Department of Public Health
58707,Air Management Services fee schedule,document,2018-11-08 09:47:30,www.phila.gov/documents/air-management-services-fee-schedule/,Department of Public Health
58636,Forms for studies submitted to the Institutional Review Board (IRB),document,2018-11-07 15:55:14,www.phila.gov/documents/forms-for-studies-submitted-to-the-institutional-review-board-irb/,Department of Public Health
58474,Air Management Services reports and documents,document,2018-11-06 12:35:35,www.phila.gov/documents/air-management-reports-and-documents/,Department of Public Health
58300,Community Health Assessment,document,2018-11-05 16:04:59,www.phila.gov/documents/community-health-assessment/,Department of Public Health
58277,Community Health Improvement Plans,document,2018-11-05 15:39:12,www.phila.gov/documents/community-health-improvement-plans/,Department of Public Health
58272,Health of the City,document,2018-11-05 15:15:41,www.phila.gov/documents/health-of-the-city/,Department of Public Health
58253,Department of Public Health strategic plans,document,2018-11-05 15:06:03,www.phila.gov/documents/department-of-public-health-strategic-plans/,Department of Public Health
57944,2016 Volkswagen settlement,document,2018-11-01 16:48:22,www.phila.gov/documents/2016-volkswagen-settlement/,Department of Public Health
57938,FY 2018 tax delinquency trend & action reports,document,2018-11-01 15:57:45,www.phila.gov/documents/fy-2018-tax-delinquency-trend-action-reports/,Department of Revenue
57907,Emission inventory guidelines for facilities,document,2018-11-01 14:56:21,www.phila.gov/documents/emission-inventory-guidelines-for-facilities/,Department of Public Health
57884,Clean diesel requirements for public works,document,2018-11-01 11:55:57,www.phila.gov/documents/clean-diesel-requirements-for-public-works/,Department of Public Health
57866,Dry cleaning regulations,document,2018-11-01 11:35:28,www.phila.gov/documents/dry-cleaning-regulations/,Department of Public Health
57751,"Air Management Services regulations, guidelines, EJ brochure, and memos",document,2018-10-31 15:31:00,www.phila.gov/documents/air-management-guidelines-and-regulations/,Department of Public Health
